precision,recall,threshold
0.3262158956109134,0.975177304964539,0.21374532612695984
0.32660332541567694,0.975177304964539,0.21420847162990037
0.3269916765755054,0.975177304964539,0.21693950877056545
0.3273809523809524,0.975177304964539,0.21725705381334412
0.32777115613825986,0.975177304964539,0.2175237851513796
0.32816229116945106,0.975177304964539,0.21858055686849145
0.32855436081242534,0.975177304964539,0.21980530221126532
0.32894736842105265,0.975177304964539,0.22117025946713748
0.32934131736526945,0.975177304964539,0.22149039817444602
0.32973621103117506,0.975177304964539,0.2222811544327709
0.33013205282112845,0.975177304964539,0.22283447062987505
0.33052884615384615,0.975177304964539,0.22473261880304068
0.3309265944645006,0.975177304964539,0.22490501755757786
0.3313253012048193,0.975177304964539,0.2254992013901176
0.330518697225573,0.9716312056737588,0.22682108052134417
0.3309178743961353,0.9716312056737588,0.2278097685440486
0.3313180169286578,0.9716312056737588,0.22891524796120247
0.33171912832929784,0.9716312056737588,0.2294438438789179
0.3321212121212121,0.9716312056737588,0.22983873342471423
0.3325242718446602,0.9716312056737588,0.22992694533390573
0.33292831105710813,0.9716312056737588,0.2302487633893913
0.3333333333333333,0.9716312056737588,0.23052408150998177
0.3337393422655298,0.9716312056737588,0.23169191173015216
0.33414634146341465,0.9716312056737588,0.23187866871229576
0.33455433455433453,0.9716312056737588,0.23250494833868335
0.33496332518337407,0.9716312056737588,0.2326149381095718
0.3353733170134639,0.9716312056737588,0.23363702075316606
0.33578431372549017,0.9716312056737588,0.2345313374804927
0.3361963190184049,0.9716312056737588,0.23535858631161122
0.3366093366093366,0.9716312056737588,0.23561657369322575
0.3370233702337023,0.9716312056737588,0.2360295030713576
0.3374384236453202,0.9716312056737588,0.23648947821603242
0.33785450061652283,0.9716312056737588,0.23715471010317782
0.33827160493827163,0.9716312056737588,0.23989194424224392
0.33868974042027195,0.9716312056737588,0.24107090562486688
0.33910891089108913,0.9716312056737588,0.24110388499974128
0.3382899628252788,0.9680851063829787,0.24130033091928288
0.3387096774193548,0.9680851063829787,0.24171533572854997
0.3391304347826087,0.9680851063829787,0.24191916481859066
0.33955223880597013,0.9680851063829787,0.24237133701752267
0.33997509339975096,0.9680851063829787,0.2429918973046362
0.3403990024937656,0.9680851063829787,0.24308312538176496
0.3408239700374532,0.9680851063829787,0.24408394169669373
0.34125,0.9680851063829787,0.24418470020172336
0.34167709637046306,0.9680851063829787,0.2447154323437048
0.34210526315789475,0.9680851063829787,0.24603750755759599
0.342534504391468,0.9680851063829787,0.24663740808871384
0.34296482412060303,0.9680851063829787,0.24714826268764784
0.3433962264150943,0.9680851063829787,0.24945751121690382
0.3438287153652393,0.9680851063829787,0.24978989901103998
0.3442622950819672,0.9680851063829787,0.2506353798615921
0.3446969696969697,0.9680851063829787,0.25079634016595914
0.34513274336283184,0.9680851063829787,0.2509839425024461
0.34556962025316457,0.9680851063829787,0.25123930601294275
0.34600760456273766,0.9680851063829787,0.25231047615717145
0.34517766497461927,0.9645390070921985,0.25303934314639215
0.34561626429479037,0.9645390070921985,0.25341664026059035
0.3460559796437659,0.9645390070921985,0.2551155143518726
0.3464968152866242,0.9645390070921985,0.25618323975311225
0.3469387755102041,0.9645390070921985,0.2562921940046123
0.34610472541507026,0.9609929078014184,0.2565494548417
0.34654731457800514,0.9609929078014184,0.25656576999917424
0.34699103713188223,0.9609929078014184,0.2571682051983804
0.3474358974358974,0.9609929078014184,0.2577158137094306
0.3478818998716303,0.9609929078014184,0.2583732154519649
0.34832904884318766,0.9609929078014184,0.2586714333196375
0.3487773487773488,0.9609929078014184,0.25892252640218594
0.3492268041237113,0.9609929078014184,0.2600827643678209
0.3496774193548387,0.9609929078014184,0.26035301152581347
0.35012919896640826,0.9609929078014184,0.2604087151299533
0.35058214747736094,0.9609929078014184,0.2617557395906919
0.35103626943005184,0.9609929078014184,0.2617627477195464
0.35149156939040205,0.9609929078014184,0.26302012465047375
0.35194805194805195,0.9609929078014184,0.26374190275732995
0.35240572171651496,0.9609929078014184,0.2664999044844514
0.3515625,0.9574468085106383,0.26683843892894243
0.3520208604954368,0.9574468085106383,0.2668416019758733
0.3524804177545692,0.9574468085106383,0.2686671155472767
0.35294117647058826,0.9574468085106383,0.2692255894891774
0.35340314136125656,0.9574468085106383,0.2714692773794013
0.35386631716906947,0.9574468085106383,0.27343748709870447
0.3543307086614173,0.9574468085106383,0.2757634906331237
0.354796320630749,0.9574468085106383,0.27869816768139655
0.35526315789473684,0.9574468085106383,0.28199045428055725
0.3557312252964427,0.9574468085106383,0.2832232942361575
